asctime;levelname;name;id;type;filepath;status;error
"2021-04-22 12:24:31.235104";"INFO";"naas_logger";"f6ddfd82-4dcf-4fc6-9e32-38529601ff88";"scheduler";"scheduler";"started";""
"2021-04-22 12:24:31.238518";"INFO";"naas_logger";"f6ddfd82-4dcf-4fc6-9e32-38529601ff88";"scheduler";"scheduler";"healthy";""
"2021-04-22 12:25:31.204475";"INFO";"naas_logger";"e01e66ba-7f20-4a95-9109-4b3400abe387";"scheduler";"scheduler";"started";""
"2021-04-22 12:25:31.207762";"INFO";"naas_logger";"e01e66ba-7f20-4a95-9109-4b3400abe387";"scheduler";"scheduler";"healthy";""
"2021-04-22 12:26:31.250839";"INFO";"naas_logger";"0c1660ca-33fd-47dc-afe8-ab7c48365702";"scheduler";"scheduler";"started";""
"2021-04-22 12:26:31.254191";"INFO";"naas_logger";"0c1660ca-33fd-47dc-afe8-ab7c48365702";"scheduler";"scheduler";"healthy";""
"2021-04-22 12:27:31.231002";"INFO";"naas_logger";"26a4103f-f6cf-4088-93c4-af4096f15768";"scheduler";"scheduler";"started";""
"2021-04-22 12:27:31.234684";"INFO";"naas_logger";"26a4103f-f6cf-4088-93c4-af4096f15768";"scheduler";"scheduler";"healthy";""
"2021-04-22 12:28:31.251072";"INFO";"naas_logger";"ea7a862c-1c4a-46f5-a26c-f05d692bcc0d";"scheduler";"scheduler";"started";""
"2021-04-22 12:28:31.254714";"INFO";"naas_logger";"ea7a862c-1c4a-46f5-a26c-f05d692bcc0d";"scheduler";"scheduler";"healthy";""
"2021-04-22 12:29:31.226769";"INFO";"naas_logger";"7b425ea2-3e52-49f7-8fee-9129a69d7377";"scheduler";"scheduler";"started";""
"2021-04-22 12:29:31.230105";"INFO";"naas_logger";"7b425ea2-3e52-49f7-8fee-9129a69d7377";"scheduler";"scheduler";"healthy";""
"2021-04-22 12:30:31.250912";"INFO";"naas_logger";"93b1561a-b7df-44ca-a68c-13dcc4c46554";"scheduler";"scheduler";"started";""
"2021-04-22 12:30:31.254089";"INFO";"naas_logger";"93b1561a-b7df-44ca-a68c-13dcc4c46554";"scheduler";"scheduler";"healthy";""
"2021-04-22 12:31:31.234848";"INFO";"naas_logger";"13d87e70-7d31-4ff9-9037-2fc9db202b00";"scheduler";"scheduler";"started";""
"2021-04-22 12:31:31.237851";"INFO";"naas_logger";"13d87e70-7d31-4ff9-9037-2fc9db202b00";"scheduler";"scheduler";"healthy";""
"2021-04-22 12:32:31.234969";"INFO";"naas_logger";"8b86adfc-08b6-4a7f-9f73-8bb9fa7f1136";"scheduler";"scheduler";"started";""
"2021-04-22 12:32:31.237869";"INFO";"naas_logger";"8b86adfc-08b6-4a7f-9f73-8bb9fa7f1136";"scheduler";"scheduler";"healthy";""
"2021-04-22 12:33:51.667785";"INFO";"naas_logger";"1d4ed56b-da82-4ace-9534-13f284014540";"main";"runner";"init API";""
"2021-04-22 12:33:51.668759";"INFO";"naas_logger";"452b8e02-fa11-4b44-835e-807545d2293d";"main";"runner";"start API";""
"2021-04-22 12:33:53.373835";"INFO";"naas_logger";"0e20827b-d808-428f-8d0a-87b9fee84c90";"main";"runner";"init API";""
"2021-04-22 12:33:53.374231";"INFO";"naas_logger";"8c0a18f6-441e-447b-9882-d8e17ee59534";"main";"runner";"start API";""
"2021-04-22 12:33:53.696766";"INFO";"naas_logger";"a379e6cb-5063-41c4-ac90-dd90b8fcd5d4";"main";"sheduler";"start SCHEDULER seconds=60, max_instances=60";""
"2021-04-22 12:34:53.757891";"INFO";"naas_logger";"d6b7eea3-50f3-4de1-920c-cc841ed4f279";"scheduler";"scheduler";"started";""
"2021-04-22 12:34:53.762244";"INFO";"naas_logger";"d6b7eea3-50f3-4de1-920c-cc841ed4f279";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:48:00.201884";"INFO";"naas_logger";"dde1bc51-515e-49c2-9b83-d61c0e0060ff";"main";"runner";"init API";""
"2021-04-22 13:48:00.202272";"INFO";"naas_logger";"f2cd6c1a-7d9f-487d-8f6e-3f2b83c44906";"main";"runner";"start API";""
"2021-04-22 13:48:01.884777";"INFO";"naas_logger";"26f1bde2-3c73-42f9-aa4c-da1c933f8dde";"main";"runner";"init API";""
"2021-04-22 13:48:01.885078";"INFO";"naas_logger";"9cd19952-e451-4309-962f-7da691c2cff8";"main";"runner";"start API";""
"2021-04-22 13:48:02.015503";"INFO";"naas_logger";"1a6fecdd-fc39-4542-9129-ce84ec509107";"main";"sheduler";"start SCHEDULER seconds=60, max_instances=60";""
"2021-04-22 13:49:02.018258";"INFO";"naas_logger";"d8c94e76-c14a-4224-b47a-ed8327c1e0d5";"scheduler";"scheduler";"started";""
"2021-04-22 13:49:02.021208";"INFO";"naas_logger";"d8c94e76-c14a-4224-b47a-ed8327c1e0d5";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:50:02.071966";"INFO";"naas_logger";"62784acf-23cf-46ed-8eb2-1f2e2aea0c7c";"scheduler";"scheduler";"started";""
"2021-04-22 13:50:02.075325";"INFO";"naas_logger";"62784acf-23cf-46ed-8eb2-1f2e2aea0c7c";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:51:02.024844";"INFO";"naas_logger";"38874044-9227-4710-96d4-275f2d4a88a6";"scheduler";"scheduler";"started";""
"2021-04-22 13:51:02.028131";"INFO";"naas_logger";"38874044-9227-4710-96d4-275f2d4a88a6";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:52:02.075158";"INFO";"naas_logger";"e4609836-b693-48ce-9280-371a86edeced";"scheduler";"scheduler";"started";""
"2021-04-22 13:52:02.078635";"INFO";"naas_logger";"e4609836-b693-48ce-9280-371a86edeced";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:53:02.034223";"INFO";"naas_logger";"d741419e-0808-44d9-afc2-04edf287109c";"scheduler";"scheduler";"started";""
"2021-04-22 13:53:02.042492";"INFO";"naas_logger";"d741419e-0808-44d9-afc2-04edf287109c";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:54:02.073799";"INFO";"naas_logger";"0c181fd3-e029-4dd8-882c-ff97efb73cb0";"scheduler";"scheduler";"started";""
"2021-04-22 13:54:02.077379";"INFO";"naas_logger";"0c181fd3-e029-4dd8-882c-ff97efb73cb0";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:55:02.018250";"INFO";"naas_logger";"c1774d30-1442-488d-b73c-b0d57eabd99a";"scheduler";"scheduler";"started";""
"2021-04-22 13:55:02.021415";"INFO";"naas_logger";"c1774d30-1442-488d-b73c-b0d57eabd99a";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:56:02.074180";"INFO";"naas_logger";"ca365494-2f31-4844-84ba-d6c302b23ca2";"scheduler";"scheduler";"started";""
"2021-04-22 13:56:02.077465";"INFO";"naas_logger";"ca365494-2f31-4844-84ba-d6c302b23ca2";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:57:02.022029";"INFO";"naas_logger";"d074880f-1d36-449c-a3a5-2b9eb2f227d6";"scheduler";"scheduler";"started";""
"2021-04-22 13:57:02.025284";"INFO";"naas_logger";"d074880f-1d36-449c-a3a5-2b9eb2f227d6";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:58:02.073817";"INFO";"naas_logger";"235a7a3d-87ba-4c3e-87bc-0b04a6822f30";"scheduler";"scheduler";"started";""
"2021-04-22 13:58:02.077369";"INFO";"naas_logger";"235a7a3d-87ba-4c3e-87bc-0b04a6822f30";"scheduler";"scheduler";"healthy";""
"2021-04-22 13:59:02.021836";"INFO";"naas_logger";"bfe0a24d-5dbf-4fdb-b434-555e3b7c1a36";"scheduler";"scheduler";"started";""
"2021-04-22 13:59:02.024810";"INFO";"naas_logger";"bfe0a24d-5dbf-4fdb-b434-555e3b7c1a36";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:00:02.073776";"INFO";"naas_logger";"b670b9d9-8c9e-4fb2-b3fe-9f5f815b9959";"scheduler";"scheduler";"started";""
"2021-04-22 14:00:02.081398";"INFO";"naas_logger";"b670b9d9-8c9e-4fb2-b3fe-9f5f815b9959";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:01:02.068501";"INFO";"naas_logger";"73a613d9-6361-47bb-a6a4-b006be437a41";"scheduler";"scheduler";"started";""
"2021-04-22 14:01:02.071659";"INFO";"naas_logger";"73a613d9-6361-47bb-a6a4-b006be437a41";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:02:02.069833";"INFO";"naas_logger";"5f1ded47-60d3-42d7-b308-46c698b91230";"scheduler";"scheduler";"started";""
"2021-04-22 14:02:02.073846";"INFO";"naas_logger";"5f1ded47-60d3-42d7-b308-46c698b91230";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:03:02.019539";"INFO";"naas_logger";"b3a46f21-6e83-42b8-a71d-6e56d32ccfd8";"scheduler";"scheduler";"started";""
"2021-04-22 14:03:02.023395";"INFO";"naas_logger";"b3a46f21-6e83-42b8-a71d-6e56d32ccfd8";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:04:02.073785";"INFO";"naas_logger";"27ae1c2d-8cdc-449a-a094-ba2466a59cc4";"scheduler";"scheduler";"started";""
"2021-04-22 14:04:02.077257";"INFO";"naas_logger";"27ae1c2d-8cdc-449a-a094-ba2466a59cc4";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:05:02.023327";"INFO";"naas_logger";"6e4da95f-1953-445c-8f2e-5d9bf9c05d45";"scheduler";"scheduler";"started";""
"2021-04-22 14:05:02.026481";"INFO";"naas_logger";"6e4da95f-1953-445c-8f2e-5d9bf9c05d45";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:06:02.073874";"INFO";"naas_logger";"1cf4e476-e3ed-4998-810f-a3699c61e7cd";"scheduler";"scheduler";"started";""
"2021-04-22 14:06:02.077152";"INFO";"naas_logger";"1cf4e476-e3ed-4998-810f-a3699c61e7cd";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:07:02.069459";"INFO";"naas_logger";"86b5a56b-ce0d-4675-b9e0-c4dc6cd828c6";"scheduler";"scheduler";"started";""
"2021-04-22 14:07:02.072845";"INFO";"naas_logger";"86b5a56b-ce0d-4675-b9e0-c4dc6cd828c6";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:07:43.810240";"INFO";"naas_logger";"f024bb47-0170-4e6a-8ba4-4fae5a603f7d";"main";"runner";"init API";""
"2021-04-22 14:07:43.810548";"INFO";"naas_logger";"35d1cd85-b5e1-47dc-8b08-39aae71bcafd";"main";"runner";"start API";""
"2021-04-22 14:07:45.603525";"INFO";"naas_logger";"8d5cb5e8-7b9e-499b-a0d1-f4e6700e5ddd";"main";"runner";"init API";""
"2021-04-22 14:07:45.603831";"INFO";"naas_logger";"f1308350-ea5c-41ca-a982-b1bf49448a99";"main";"runner";"start API";""
"2021-04-22 14:07:45.768780";"INFO";"naas_logger";"155f9b29-5697-4ab6-938e-4613612be487";"main";"sheduler";"start SCHEDULER seconds=60, max_instances=60";""
"2021-04-22 14:08:45.825946";"INFO";"naas_logger";"95f56df8-d861-42c1-97f2-b0d8cb022f33";"scheduler";"scheduler";"started";""
"2021-04-22 14:08:45.830982";"INFO";"naas_logger";"95f56df8-d861-42c1-97f2-b0d8cb022f33";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:09:45.820343";"INFO";"naas_logger";"42261063-8a17-46db-a4aa-84fa4159dd68";"scheduler";"scheduler";"started";""
"2021-04-22 14:09:45.824258";"INFO";"naas_logger";"42261063-8a17-46db-a4aa-84fa4159dd68";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:10:45.829782";"INFO";"naas_logger";"d3218324-63b2-4285-abec-c1203a01104e";"scheduler";"scheduler";"started";""
"2021-04-22 14:10:45.833103";"INFO";"naas_logger";"d3218324-63b2-4285-abec-c1203a01104e";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:11:45.819659";"INFO";"naas_logger";"223e519a-d74f-4409-8a05-db65262d9475";"scheduler";"scheduler";"started";""
"2021-04-22 14:11:45.823633";"INFO";"naas_logger";"223e519a-d74f-4409-8a05-db65262d9475";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:12:45.779464";"INFO";"naas_logger";"f2d62571-068b-4eed-8cd5-14b04a4900cc";"scheduler";"scheduler";"started";""
"2021-04-22 14:12:45.782384";"INFO";"naas_logger";"f2d62571-068b-4eed-8cd5-14b04a4900cc";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:13:45.818586";"INFO";"naas_logger";"e8d50fc9-7a42-406d-9ab6-4511348c0ee2";"scheduler";"scheduler";"started";""
"2021-04-22 14:13:45.822565";"INFO";"naas_logger";"e8d50fc9-7a42-406d-9ab6-4511348c0ee2";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:14:45.829295";"INFO";"naas_logger";"24618506-6410-4fff-9137-81b2ce900fad";"scheduler";"scheduler";"started";""
"2021-04-22 14:14:45.830562";"INFO";"naas_logger";"24618506-6410-4fff-9137-81b2ce900fad";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:15:45.789576";"INFO";"naas_logger";"b09fd4f9-4b30-40be-b918-e521110b917a";"scheduler";"scheduler";"started";""
"2021-04-22 14:15:45.792904";"INFO";"naas_logger";"b09fd4f9-4b30-40be-b918-e521110b917a";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:16:45.828486";"INFO";"naas_logger";"1469defb-44cf-4001-8636-b5ee57a17dff";"scheduler";"scheduler";"started";""
"2021-04-22 14:16:45.831954";"INFO";"naas_logger";"1469defb-44cf-4001-8636-b5ee57a17dff";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:17:45.816014";"INFO";"naas_logger";"2da873f4-3005-4f86-9fef-0d8d9a48049a";"scheduler";"scheduler";"started";""
"2021-04-22 14:17:45.819680";"INFO";"naas_logger";"2da873f4-3005-4f86-9fef-0d8d9a48049a";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:18:45.825749";"INFO";"naas_logger";"a84f2ebf-2338-414f-9708-cfb9af1797f2";"scheduler";"scheduler";"started";""
"2021-04-22 14:18:45.829427";"INFO";"naas_logger";"a84f2ebf-2338-414f-9708-cfb9af1797f2";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:19:45.819484";"INFO";"naas_logger";"83daff64-e5d3-4c76-869e-6dd7d21e48a6";"scheduler";"scheduler";"started";""
"2021-04-22 14:19:45.822964";"INFO";"naas_logger";"83daff64-e5d3-4c76-869e-6dd7d21e48a6";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:20:45.827925";"INFO";"naas_logger";"ad4727a5-e97d-4f8f-b059-3a7316b207f6";"scheduler";"scheduler";"started";""
"2021-04-22 14:20:45.831807";"INFO";"naas_logger";"ad4727a5-e97d-4f8f-b059-3a7316b207f6";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:21:45.821842";"INFO";"naas_logger";"2a8e5c6e-e9cd-4783-8713-8fc8ff61e89c";"scheduler";"scheduler";"started";""
"2021-04-22 14:21:45.825096";"INFO";"naas_logger";"2a8e5c6e-e9cd-4783-8713-8fc8ff61e89c";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:22:45.790964";"INFO";"naas_logger";"efbd4df9-dbe1-46c7-ad04-d6db7387ea46";"scheduler";"scheduler";"started";""
"2021-04-22 14:22:45.794484";"INFO";"naas_logger";"efbd4df9-dbe1-46c7-ad04-d6db7387ea46";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:23:45.821382";"INFO";"naas_logger";"d6d9f141-93a8-495e-b578-a10f53c3f5ea";"scheduler";"scheduler";"started";""
"2021-04-22 14:23:45.824799";"INFO";"naas_logger";"d6d9f141-93a8-495e-b578-a10f53c3f5ea";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:24:45.829566";"INFO";"naas_logger";"868a8764-2f0e-44dc-a838-7bdbc15250ad";"scheduler";"scheduler";"started";""
"2021-04-22 14:24:45.833011";"INFO";"naas_logger";"868a8764-2f0e-44dc-a838-7bdbc15250ad";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:25:45.821773";"INFO";"naas_logger";"01ebef01-5833-42cf-9fe3-41e8023e5151";"scheduler";"scheduler";"started";""
"2021-04-22 14:25:45.825677";"INFO";"naas_logger";"01ebef01-5833-42cf-9fe3-41e8023e5151";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:26:45.829765";"INFO";"naas_logger";"2046569d-edfa-41a5-af98-4fa58a3dfe0d";"scheduler";"scheduler";"started";""
"2021-04-22 14:26:45.833665";"INFO";"naas_logger";"2046569d-edfa-41a5-af98-4fa58a3dfe0d";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:27:45.822052";"INFO";"naas_logger";"1cae5f14-3e3b-4276-966a-82220b3b0aee";"scheduler";"scheduler";"started";""
"2021-04-22 14:27:45.825960";"INFO";"naas_logger";"1cae5f14-3e3b-4276-966a-82220b3b0aee";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:28:45.826346";"INFO";"naas_logger";"ba01ee6e-3fd5-46a3-8821-9f7eff182825";"scheduler";"scheduler";"started";""
"2021-04-22 14:28:45.829373";"INFO";"naas_logger";"ba01ee6e-3fd5-46a3-8821-9f7eff182825";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:29:45.819545";"INFO";"naas_logger";"3abc07b1-22cd-43a8-8f03-25fdce0d8dee";"scheduler";"scheduler";"started";""
"2021-04-22 14:29:45.823423";"INFO";"naas_logger";"3abc07b1-22cd-43a8-8f03-25fdce0d8dee";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:30:45.825759";"INFO";"naas_logger";"6b3bf0be-41b7-42b0-99e1-590385fd3d66";"scheduler";"scheduler";"started";""
"2021-04-22 14:30:45.829288";"INFO";"naas_logger";"6b3bf0be-41b7-42b0-99e1-590385fd3d66";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:31:45.822978";"INFO";"naas_logger";"af337c40-cd4d-4164-9bf0-7687fff13cec";"scheduler";"scheduler";"started";""
"2021-04-22 14:31:45.839700";"INFO";"naas_logger";"af337c40-cd4d-4164-9bf0-7687fff13cec";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:32:45.789855";"INFO";"naas_logger";"e374b924-8640-40c0-a5ab-29716753dc68";"scheduler";"scheduler";"started";""
"2021-04-22 14:32:45.793266";"INFO";"naas_logger";"e374b924-8640-40c0-a5ab-29716753dc68";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:33:45.826014";"INFO";"naas_logger";"99c4cf4f-e01c-4c13-bb7a-85248748b276";"scheduler";"scheduler";"started";""
"2021-04-22 14:33:45.829090";"INFO";"naas_logger";"99c4cf4f-e01c-4c13-bb7a-85248748b276";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:34:45.825728";"INFO";"naas_logger";"cf6f7714-97d5-454e-a896-b79c1e71358b";"scheduler";"scheduler";"started";""
"2021-04-22 14:34:45.828700";"INFO";"naas_logger";"cf6f7714-97d5-454e-a896-b79c1e71358b";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:35:45.818000";"INFO";"naas_logger";"b14dd595-814b-47cc-89ca-3215396a3a9c";"scheduler";"scheduler";"started";""
"2021-04-22 14:35:45.821487";"INFO";"naas_logger";"b14dd595-814b-47cc-89ca-3215396a3a9c";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:36:45.827750";"INFO";"naas_logger";"d573bc1c-e64a-449d-8eec-f992006964c7";"scheduler";"scheduler";"started";""
"2021-04-22 14:36:45.831193";"INFO";"naas_logger";"d573bc1c-e64a-449d-8eec-f992006964c7";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:37:45.817754";"INFO";"naas_logger";"63c02e0e-69aa-45d0-a932-55466033d918";"scheduler";"scheduler";"started";""
"2021-04-22 14:37:45.821359";"INFO";"naas_logger";"63c02e0e-69aa-45d0-a932-55466033d918";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:38:45.825773";"INFO";"naas_logger";"2aac7145-01a4-4604-83f1-daca1786195b";"scheduler";"scheduler";"started";""
"2021-04-22 14:38:45.829401";"INFO";"naas_logger";"2aac7145-01a4-4604-83f1-daca1786195b";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:39:45.817817";"INFO";"naas_logger";"82e68113-1e75-47f9-8d3a-7df6f0701945";"scheduler";"scheduler";"started";""
"2021-04-22 14:39:45.820662";"INFO";"naas_logger";"82e68113-1e75-47f9-8d3a-7df6f0701945";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:40:45.819902";"INFO";"naas_logger";"46ca1880-1eed-44ce-b585-b6b14602617d";"scheduler";"scheduler";"started";""
"2021-04-22 14:40:45.824069";"INFO";"naas_logger";"46ca1880-1eed-44ce-b585-b6b14602617d";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:41:45.809643";"INFO";"naas_logger";"f1ebf93f-0e10-4d1f-a227-a0f119c616f9";"scheduler";"scheduler";"started";""
"2021-04-22 14:41:45.816186";"INFO";"naas_logger";"f1ebf93f-0e10-4d1f-a227-a0f119c616f9";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:42:45.785758";"INFO";"naas_logger";"4176821d-2859-451d-9f18-f872302429b2";"scheduler";"scheduler";"started";""
"2021-04-22 14:42:45.789063";"INFO";"naas_logger";"4176821d-2859-451d-9f18-f872302429b2";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:43:45.826074";"INFO";"naas_logger";"fbc095b5-3fbe-4deb-ac3f-335af62689d8";"scheduler";"scheduler";"started";""
"2021-04-22 14:43:45.828898";"INFO";"naas_logger";"fbc095b5-3fbe-4deb-ac3f-335af62689d8";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:44:45.825834";"INFO";"naas_logger";"505261e9-54f9-4e65-a327-88f847688a55";"scheduler";"scheduler";"started";""
"2021-04-22 14:44:45.829324";"INFO";"naas_logger";"505261e9-54f9-4e65-a327-88f847688a55";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:45:45.809848";"INFO";"naas_logger";"823f40ab-cdc4-44a7-9040-5b329ffada29";"scheduler";"scheduler";"started";""
"2021-04-22 14:45:45.814482";"INFO";"naas_logger";"823f40ab-cdc4-44a7-9040-5b329ffada29";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:46:45.826368";"INFO";"naas_logger";"c316b2e7-3b1c-479f-9963-9e935aa22419";"scheduler";"scheduler";"started";""
"2021-04-22 14:46:45.830066";"INFO";"naas_logger";"c316b2e7-3b1c-479f-9963-9e935aa22419";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:47:45.818301";"INFO";"naas_logger";"662a4310-dba9-434a-8f15-40c0710472b9";"scheduler";"scheduler";"started";""
"2021-04-22 14:47:45.854716";"INFO";"naas_logger";"662a4310-dba9-434a-8f15-40c0710472b9";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:48:45.829114";"INFO";"naas_logger";"6e969b35-259a-414e-b611-532cb54fbd5d";"scheduler";"scheduler";"started";""
"2021-04-22 14:48:45.848246";"INFO";"naas_logger";"6e969b35-259a-414e-b611-532cb54fbd5d";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:49:45.811618";"INFO";"naas_logger";"840a7490-f646-42e4-ade4-04ac1d0682aa";"scheduler";"scheduler";"started";""
"2021-04-22 14:49:45.815124";"INFO";"naas_logger";"840a7490-f646-42e4-ade4-04ac1d0682aa";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:50:45.825856";"INFO";"naas_logger";"cb0bda95-47d5-418b-b610-fff9e4d56310";"scheduler";"scheduler";"started";""
"2021-04-22 14:50:45.832994";"INFO";"naas_logger";"cb0bda95-47d5-418b-b610-fff9e4d56310";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:51:45.828971";"INFO";"naas_logger";"d72601e8-01ef-4d42-b22d-09a09c34d4c3";"scheduler";"scheduler";"started";""
"2021-04-22 14:51:45.832497";"INFO";"naas_logger";"d72601e8-01ef-4d42-b22d-09a09c34d4c3";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:52:45.778511";"INFO";"naas_logger";"3e72d568-e81c-4d6d-9889-9a27b0630aeb";"scheduler";"scheduler";"started";""
"2021-04-22 14:52:45.782648";"INFO";"naas_logger";"3e72d568-e81c-4d6d-9889-9a27b0630aeb";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:53:45.824727";"INFO";"naas_logger";"6307aaea-8887-4e14-a70a-98c6b5660797";"scheduler";"scheduler";"started";""
"2021-04-22 14:53:45.827845";"INFO";"naas_logger";"6307aaea-8887-4e14-a70a-98c6b5660797";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:54:45.825874";"INFO";"naas_logger";"00ed152f-e452-4e35-a3dd-dba784b912f8";"scheduler";"scheduler";"started";""
"2021-04-22 14:54:45.829628";"INFO";"naas_logger";"00ed152f-e452-4e35-a3dd-dba784b912f8";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:55:45.818258";"INFO";"naas_logger";"263a8e18-9917-4c3b-85de-c686c19d870e";"scheduler";"scheduler";"started";""
"2021-04-22 14:55:45.821683";"INFO";"naas_logger";"263a8e18-9917-4c3b-85de-c686c19d870e";"scheduler";"scheduler";"healthy";""
"2021-04-22 14:56:45.825800";"INFO";"naas_logger";"0b5a4550-9ed4-4fbb-9aec-9c817eeede34";"scheduler";"scheduler";"started";""
